Employee_ID,Education_Level,Age,Years_At_Company,Monthly_Income,Performance_Score,Join_Date,Attrition,Department_Finance,Department_HR,Department_Marketing,Department_Sales,Job_Role_Accountant,Job_Role_Content Specialist,Job_Role_Finance Manager,Job_Role_Financial Analyst,Job_Role_HR Manager,Job_Role_HR Specialist,Job_Role_Marketing Analyst,Job_Role_Marketing Manager,Job_Role_QA Engineer,Job_Role_Recruiter,Job_Role_Sales Executive,Job_Role_Sales Manager,Job_Role_Senior Engineer,Job_Role_Software Engineer
199,2,23,3,5270.54,85.0,2021-08-11,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
673,4,38,0,5801.9,87.0,2024-04-10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
528,2,31,1,4041.8199999999997,82.0,2023-08-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
676,1,26,12,7606.01,76.0,2012-03-12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
975,3,44,0,3636.576,78.0,2024-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
242,1,33,15,7305.57,65.0,2009-02-17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
343,2,25,9,6897.99,82.0,2015-12-13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
550,2,37,4,4284.73,72.0,2020-05-09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
387,3,31,0,6557.88,65.0,2024-09-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
911,3,34,5,7038.58,67.0,2019-04-25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
207,2,45,2,4060.62,68.0,2024-08-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
696,2,32,3,4540.9,67.0,2021-01-20,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
818,4,34,1,5763.81,79.0,2023-02-17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
74,2,38,1,3222.16,64.4,2023-01-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
793,2,37,2,4174.88,75.0,2023-03-19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
734,2,22,3,3565.03,51.0,2021-10-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
756,1,36,1,4450.438,94.0,2023-05-10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2,28,16,7188.72,51.0,2008-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
440,3,33,2,5862.1,100.0,2022-09-04,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
92,1,21,0,4168.97,64.0,2024-09-10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,2,25,10,7295.23,85.0,2014-02-27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
451,2,39,1,3063.7,72.0,2023-03-11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718,2,42,0,4403.41,52.0,2024-12-13,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
103,3,38,11,6842.52,77.0,2013-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
239,2,34,1,4405.13,96.0,2023-06-22,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
769,1,30,0,3444.84,91.0,2024-06-18,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
247,3,27,12,8672.92,77.0,2012-04-05,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
821,3,25,1,6007.8,55.0,2023-02-21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
158,2,29,0,4475.85,80.0,2024-06-15,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
480,3,32,2,6459.62,69.0,2022-11-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
646,2,42,0,3699.6,37.0,2024-01-02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
974,3,38,2,5998.73,79.0,2022-11-03,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,3,33,0,4211.0,31.0,2024-12-21,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19,1,35,4,3269.89,57.0,2020-01-14,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
751,2,23,0,3287.68,61.0,2024-08-09,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
122,2,30,3,5032.67,83.0,2021-06-12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
886,3,26,1,4759.882,79.0,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
275,3,31,0,4598.57,77.8,2024-04-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
951,1,34,3,2568.99,76.0,2021-10-02,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
312,2,41,3,5615.35,61.2,2021-06-14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
806,3,31,2,5065.45,86.0,2022-12-19,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
902,1,21,0,3348.07,83.0,2024-05-16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
547,2,39,1,5941.09,63.0,2023-04-12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
182,2,21,1,3735.07,86.0,2023-11-18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
185,4,36,1,5741.44,71.0,2023-02-04,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
407,1,22,0,2816.11,63.0,2024-01-18,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,3,33,3,6763.72,82.0,2021-09-17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,2,33,0,3188.864,57.0,2024-09-13,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
693,2,33,7,6362.28,67.0,2017-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
521,3,31,1,4679.77,80.0,2023-04-26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,4,23,0,3468.0640000000003,56.0,2024-02-15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,3,26,0,5738.53,54.0,2024-04-24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
635,2,36,4,4628.47,75.4,2020-01-08,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
370,1,25,2,3102.93,74.0,2022-10-16,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
859,1,21,4,3755.7700000000004,63.0,2020-11-27,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
883,3,42,1,5364.2,48.0,2023-01-26,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
801,4,33,7,5729.8,92.0,2017-10-02,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
79,2,29,1,4687.27,87.0,2023-05-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
574,2,50,1,5022.1,81.0,2023-11-15,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
638,2,38,6,3897.26,75.0,2018-03-17,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
608,4,41,7,8448.42,53.0,2017-09-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
843,4,28,1,4595.87,78.0,2023-09-04,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
69,3,26,11,4917.25,75.0,2013-09-01,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
881,4,39,0,5867.38,72.0,2024-11-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
980,2,43,0,2830.64,63.0,2024-11-03,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
417,4,30,0,5888.64,78.0,2024-07-26,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
790,4,42,4,7120.59,62.0,2017-07-14,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
562,2,40,0,3771.24,62.0,2024-12-03,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
68,2,26,5,5070.65,70.0,2019-10-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
537,2,39,0,4329.1,62.0,2024-02-06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,1,38,1,3362.59,63.0,2023-05-19,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
106,3,34,0,5110.2,74.0,2024-04-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
829,2,35,3,5570.36,64.0,2021-10-15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
639,2,33,2,3535.12,76.0,2022-08-23,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
560,3,43,3,6252.52,83.0,2021-05-19,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
808,4,25,3,7305.81,84.0,2021-05-21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
691,2,41,0,3745.08,83.0,2024-10-24,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
641,3,26,1,3185.05,68.0,2023-08-23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
995,3,27,7,5386.22,100.0,2017-06-08,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922,1,38,2,3241.64,73.0,2022-08-08,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736,4,47,0,4224.55,82.0,2024-07-09,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
826,3,21,2,5660.84,71.0,2022-05-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
491,3,28,5,5468.67,77.0,2019-02-11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
894,2,40,3,3814.46,76.0,2021-04-13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
606,3,40,0,5730.28,63.0,2024-01-18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
364,3,44,1,5085.53,80.0,2023-09-13,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
70,3,24,0,6155.06,88.0,2024-08-09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
549,2,34,2,4618.75,73.0,2022-08-12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,2,29,6,5581.42,71.0,2014-05-03,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2,23,1,3645.37,65.0,2023-08-09,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
145,2,51,2,3570.21,71.0,2022-05-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
518,2,38,4,4896.99,70.0,2020-09-25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
428,2,31,13,6115.0,40.0,2011-12-01,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
640,2,54,1,4532.11,76.0,2023-01-12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,2,38,2,5109.06,61.0,2022-03-25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
441,2,26,10,5208.65,71.0,2014-05-26,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
522,2,38,5,5061.5,60.0,2019-01-23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923,2,41,1,3469.73,60.0,2023-10-21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
999,2,37,0,3348.96,75.2,2024-10-17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
689,2,24,10,6353.62,81.0,2014-05-03,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
211,3,21,1,3924.15,57.0,2023-02-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
144,3,40,2,4269.666,67.0,2022-09-21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
754,2,37,4,5481.7,72.0,2020-06-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
520,1,37,9,5149.45,72.0,2015-08-18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
349,2,31,3,3303.77,53.0,2021-01-16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,3,35,14,5771.986,73.0,2010-07-04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
767,1,42,4,4054.76,55.0,2020-06-10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
429,3,28,0,4727.78,55.0,2024-12-02,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
613,2,23,13,7983.03,70.0,2011-10-16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985,1,26,1,4072.56,60.0,2021-04-15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
994,2,32,0,4175.42,74.0,2024-03-26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2,30,0,3765.31,73.0,2024-04-05,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
157,1,42,0,3258.92,72.0,2024-04-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
540,2,36,0,3277.834,70.0,2024-11-15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,2,39,3,4159.14,63.0,2021-05-17,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
437,1,32,4,3726.75,59.0,2020-07-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
267,4,32,3,5168.61,84.0,2021-01-13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
827,2,32,3,5050.46,68.0,2021-04-13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
462,1,31,7,4695.57,70.0,2017-05-18,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
577,3,36,3,6567.5,84.0,2021-06-14,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
339,2,34,4,4557.81,63.0,2020-07-10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
256,1,32,7,4603.99,71.0,2017-09-13,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
853,3,30,0,6464.11,64.0,2024-07-16,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
901,3,37,4,6927.74,73.0,2020-06-08,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
666,1,35,3,4301.66,79.0,2021-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
561,2,29,0,3360.22,59.0,2024-05-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
209,2,46,0,4960.34,58.0,2024-06-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
288,2,46,5,4443.26,90.0,2019-12-06,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,2,30,1,2462.8799999999997,83.0,2023-11-10,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
342,2,29,7,4974.43,84.0,2017-10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
270,3,38,0,5058.61,78.0,2024-01-25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
266,3,33,3,4615.48,67.0,2021-04-01,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
864,3,27,2,3154.04,57.0,2022-02-19,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
871,1,47,0,3935.0,81.0,2024-04-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
727,2,24,4,4566.08,85.0,2020-02-07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
43,4,51,1,5492.22,70.0,2023-02-05,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
399,1,33,0,2941.44,58.0,2024-03-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
884,3,22,5,7270.42,74.0,2012-11-13,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
629,2,30,0,3915.3,57.0,2024-01-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,3,30,0,5046.57,94.0,2024-03-21,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
162,3,50,1,4861.62,91.0,2023-08-14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
728,2,35,0,3076.5,90.0,2024-08-23,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
630,3,33,1,6176.35,58.0,2023-02-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
289,2,38,3,4831.35,63.6,2021-11-22,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
590,1,48,0,2850.44,84.0,2024-10-14,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
970,3,35,0,4016.82,70.0,2024-01-02,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
576,3,29,3,5866.52,69.0,2018-04-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
851,3,33,0,4640.93,81.0,2024-10-25,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
316,3,41,7,5961.12,58.0,2017-04-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
944,1,27,4,4553.778,90.0,2020-04-25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
231,2,26,0,2994.85,72.0,2024-05-10,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
810,2,42,2,4597.52,60.0,2022-10-07,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
877,2,38,5,4989.17,87.0,2019-04-23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,1,35,1,4006.2300000000005,82.0,2023-11-07,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
77,2,41,3,4667.77,82.0,2021-08-14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
634,2,23,2,5493.93,68.0,2022-05-14,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
248,2,27,1,4523.41,68.0,2023-08-05,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
820,1,30,0,3424.89,63.0,2024-12-05,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
825,3,34,6,7141.22,71.0,2018-02-04,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
477,1,33,1,2857.58,58.0,2023-02-23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
671,2,39,8,5905.44,72.0,2016-03-25,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
86,1,34,2,3170.84,93.0,2022-03-18,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
470,2,28,3,4289.13,63.0,2021-06-19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
226,2,34,0,3905.39,59.0,2024-04-04,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
775,2,42,0,2651.51,81.0,2024-01-25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
332,1,23,0,3826.5,54.0,2024-10-20,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
234,2,34,1,4805.76,62.0,2023-09-12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
589,3,25,1,4998.59,70.0,2023-11-10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
476,2,21,1,4187.15,71.0,2021-01-20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
346,2,36,0,3744.92,67.0,2024-11-22,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
983,3,37,0,3987.38,74.0,2024-04-14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
600,3,52,5,3673.12,56.0,2019-12-20,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
422,2,32,9,6043.61,69.0,2015-09-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
688,2,28,8,5126.22,67.0,2016-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
183,2,41,3,4093.99,86.0,2021-08-18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,2,38,1,5021.43,78.0,2023-12-23,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
333,4,31,2,6666.2,75.0,2022-12-03,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
439,1,43,1,3146.37,65.0,2023-02-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
931,1,45,0,2767.45,87.0,2024-05-22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,2,35,1,4258.75,50.0,2023-01-25,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
530,2,27,2,3863.46,86.0,2024-02-27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,4,39,2,7160.04,52.0,2022-09-02,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
487,1,29,1,3734.05,53.0,2023-03-17,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
960,2,48,15,7246.07,72.0,2009-09-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
498,4,21,3,7825.61,71.0,2021-02-14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
885,4,30,7,7596.83,82.0,2017-12-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
954,2,38,0,3893.1,89.0,2024-01-16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,2,28,0,3418.6,56.0,2024-11-08,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
444,2,45,2,3677.34,92.0,2022-04-21,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
489,2,36,3,5426.21,80.0,2021-12-22,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
647,3,37,0,5373.15,61.0,2024-01-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13,4,21,1,6225.14,73.0,2023-06-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
739,2,36,2,4617.35,82.0,2022-04-24,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
191,3,36,8,7561.49,53.0,2016-05-08,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
833,2,29,4,4568.69,85.0,2020-03-08,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
283,2,45,1,4655.59,86.0,2023-09-19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30,1,30,15,7457.83,79.0,2009-05-23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
170,4,40,6,4907.88,76.0,2018-01-23,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
181,2,22,1,5882.64,68.0,2016-10-17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
101,3,43,0,3636.576,77.0,2024-07-02,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
198,4,27,2,6603.52,66.0,2022-03-10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
496,2,40,0,3870.142,69.0,2024-10-07,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
722,1,26,3,4435.21,84.0,2021-12-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
648,2,28,0,3892.95,59.0,2024-04-07,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
45,3,35,0,5546.75,88.0,2024-01-11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
992,3,21,5,4666.31,73.0,2019-04-08,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
711,1,42,1,3124.2,72.0,2023-08-27,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
374,2,29,0,3814.8899999999994,51.0,2024-02-12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,3,33,2,3796.09,54.0,2022-11-23,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
940,2,48,1,3359.49,56.0,2023-02-27,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
649,2,38,5,5044.3,46.0,2019-01-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
798,2,27,0,4216.02,80.0,2024-05-26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848,3,32,0,3834.8500000000004,68.0,2024-08-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
461,2,49,5,5314.79,64.6,2019-07-17,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
909,2,37,2,4102.69,96.0,2022-09-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
414,3,29,2,8229.91,69.0,2017-11-22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,1,53,0,3341.52,75.0,2024-11-19,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40,2,32,2,5325.65,77.0,2022-09-07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
435,2,38,0,3487.53,70.0,2024-06-18,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
216,2,47,2,4981.16,70.4,2022-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
556,2,21,1,6590.56,84.0,2013-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
