Employee_ID,Education_Level,Age,Years_At_Company,Monthly_Income,Performance_Score,Join_Date,Attrition,Department_Finance,Department_HR,Department_Marketing,Department_Sales,Job_Role_Accountant,Job_Role_Content Specialist,Job_Role_Finance Manager,Job_Role_Financial Analyst,Job_Role_HR Manager,Job_Role_HR Specialist,Job_Role_Marketing Analyst,Job_Role_Marketing Manager,Job_Role_QA Engineer,Job_Role_Recruiter,Job_Role_Sales Executive,Job_Role_Sales Manager,Job_Role_Senior Engineer,Job_Role_Software Engineer,Monthly_Income_Predictions,Subtraction_scaled,Pay_Flag,Attrition_Probability,Attrition_Risk_Flag,High_Potential_Flag,Segment_ID,Segment_Label
560,3,43,3,6252.52,83.0,2021-05-19,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5398.517340659755,1.0212976099240874,Fair,0.2939944439011229,Low,0,1,"Tenured Employees — Higher tenure, higher income"
808,4,25,3,7305.81,84.0,2021-05-21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6321.025108274107,1.1776994429806562,Fair,0.1172950082484878,Low,0,1,"Tenured Employees — Higher tenure, higher income"
691,2,41,0,3745.08,83.0,2024-10-24,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3971.4455615263455,-0.2707094696105305,Fair,0.3707956003073303,Medium,0,0,"New Joiners — Lower tenure, lower income"
641,3,26,1,3185.05,68.0,2023-08-23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4958.783265762939,-2.1211989507925013,Overpaid,0.7633029110460818,High,1,0,"New Joiners — Lower tenure, lower income"
995,3,27,7,5386.22,100.0,2017-06-08,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6329.557120497451,-1.1281322557719051,Fair,0.5430181886794953,Medium,1,1,"Tenured Employees — Higher tenure, higher income"
922,1,38,2,3241.64,73.0,2022-08-08,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3498.3726905326166,-0.3070253708962721,Fair,0.8517772191271457,High,1,0,"New Joiners — Lower tenure, lower income"
736,4,47,0,4224.55,82.0,2024-07-09,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5627.901570125105,-1.678261289677042,Fair,0.1907555288860137,Low,0,0,"New Joiners — Lower tenure, lower income"
826,3,21,2,5660.84,71.0,2022-05-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5210.4743768288645,0.5385900494642375,Fair,0.2561614381871189,Low,0,0,"New Joiners — Lower tenure, lower income"
491,3,28,5,5468.67,77.0,2019-02-11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5854.410016267333,-0.461304601756455,Fair,0.1266672868784923,Low,0,1,"Tenured Employees — Higher tenure, higher income"
894,2,40,3,3814.46,76.0,2021-04-13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4622.537490459808,-0.966375924727948,Fair,0.1766960577313816,Low,0,0,"New Joiners — Lower tenure, lower income"
606,3,40,0,5730.28,63.0,2024-01-18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4923.441201774513,0.9648945787338726,Fair,0.4072841636592432,Medium,0,0,"New Joiners — Lower tenure, lower income"
364,3,44,1,5085.53,80.0,2023-09-13,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5028.998994654663,0.0676051532326623,Fair,0.2504880699401735,Low,0,0,"New Joiners — Lower tenure, lower income"
70,3,24,0,6155.06,88.0,2024-08-09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4925.222365234238,1.4707568217074454,Fair,0.3313996017743016,Medium,1,0,"New Joiners — Lower tenure, lower income"
549,2,34,2,4618.75,73.0,2022-08-12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4340.947552765371,0.3322225900455324,Fair,0.823185154889161,High,1,0,"New Joiners — Lower tenure, lower income"
161,2,29,6,5581.42,71.0,2014-05-03,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5239.221675276678,0.4092333054676307,Fair,0.6949131749980626,High,1,1,"Tenured Employees — Higher tenure, higher income"
12,2,23,1,3645.37,65.0,2023-08-09,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4290.66403871767,-0.7717039897156212,Fair,0.3127966027751966,Medium,0,0,"New Joiners — Lower tenure, lower income"
145,2,51,2,3570.21,71.0,2022-05-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4526.068811968329,-1.1431068854543165,Fair,0.254594604046864,Low,0,0,"New Joiners — Lower tenure, lower income"
518,2,38,4,4896.99,70.0,2020-09-25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4799.883090403351,0.1161296789810806,Fair,0.2042532895249319,Low,0,0,"New Joiners — Lower tenure, lower income"
428,2,31,13,6115.0,40.0,2011-12-01,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6852.955391108727,-0.8825172485436781,Fair,0.0483650892153159,Low,0,1,"Tenured Employees — Higher tenure, higher income"
640,2,54,1,4532.11,76.0,2023-01-12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4101.822105557939,0.5145791917234085,Fair,0.8817253186113431,High,0,0,"New Joiners — Lower tenure, lower income"
177,2,38,2,5109.06,61.0,2022-03-25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4387.162693616601,0.8633134634376634,Fair,0.2344306361116415,Low,0,0,"New Joiners — Lower tenure, lower income"
441,2,26,10,5208.65,71.0,2014-05-26,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6157.214498383398,-1.134383651458673,Fair,0.0848191596785901,Low,0,1,"Tenured Employees — Higher tenure, higher income"
522,2,38,5,5061.5,60.0,2019-01-23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4997.54805819964,0.0764798149003075,Fair,0.7567090191075785,High,1,0,"New Joiners — Lower tenure, lower income"
923,2,41,1,3469.73,60.0,2023-10-21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4159.7020391567485,-0.8251341922630799,Fair,0.2454526493917279,Low,0,0,"New Joiners — Lower tenure, lower income"
999,2,37,0,3348.96,75.2,2024-10-17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3909.805977238893,-0.6707129653813096,Fair,0.3074781417391539,Medium,0,0,"New Joiners — Lower tenure, lower income"
689,2,24,10,6353.62,81.0,2014-05-03,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6318.961616864587,0.0414477911431516,Fair,0.0970021147951811,Low,0,1,"Tenured Employees — Higher tenure, higher income"
211,3,21,1,3924.15,57.0,2023-02-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4974.195621491419,-1.255744431017254,Fair,0.2668177659167441,Low,0,0,"New Joiners — Lower tenure, lower income"
144,3,40,2,4269.666,67.0,2022-09-21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5374.765936201156,-1.3215836171299775,Fair,0.2842420680019256,Low,0,0,"New Joiners — Lower tenure, lower income"
754,2,37,4,5481.7,72.0,2020-06-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4805.838206964225,0.8082598178320644,Fair,0.2843649209447684,Low,0,0,"New Joiners — Lower tenure, lower income"
520,1,37,9,5149.45,72.0,2015-08-18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5236.482535575482,-0.1040817842857084,Fair,0.1621840404204676,Low,0,1,"Tenured Employees — Higher tenure, higher income"
349,2,31,3,3303.77,53.0,2021-01-16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4549.829528008006,-1.4901565046189078,Fair,0.7757999687463738,High,1,0,"New Joiners — Lower tenure, lower income"
299,3,35,14,5771.986,73.0,2010-07-04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7926.175245532801,-2.5761843991053506,Overpaid,0.0228880950498575,Low,0,1,"Tenured Employees — Higher tenure, higher income"
767,1,42,4,4054.76,55.0,2020-06-10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3987.0655757070526,0.0809554314373978,Fair,0.2158765046662985,Low,1,0,"New Joiners — Lower tenure, lower income"
429,3,28,0,4727.78,55.0,2024-12-02,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4741.338512010561,-0.0162145583026766,Fair,0.318762116751745,Medium,0,0,"New Joiners — Lower tenure, lower income"
613,2,23,13,7983.03,70.0,2011-10-16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6810.953733128524,1.401680283910767,Fair,0.4210347430237704,Medium,0,1,"Tenured Employees — Higher tenure, higher income"
985,1,26,1,4072.56,60.0,2021-04-15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3479.205582021018,0.709589650912782,Fair,0.4142304462461935,Medium,1,0,"New Joiners — Lower tenure, lower income"
994,2,32,0,4175.42,74.0,2024-03-26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3895.834970895029,0.3343543709993307,Fair,0.8618996471099458,High,1,0,"New Joiners — Lower tenure, lower income"
9,2,30,0,3765.31,73.0,2024-04-05,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3916.476889468576,-0.1807797449169364,Fair,0.3531751862055352,Medium,0,0,"New Joiners — Lower tenure, lower income"
157,1,42,0,3258.92,72.0,2024-04-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3248.2189841404384,0.0127972926098069,Fair,0.3600118363239967,Medium,0,0,"New Joiners — Lower tenure, lower income"
540,2,36,0,3277.834,70.0,2024-11-15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3888.718859844488,-0.7305542207327236,Fair,0.8594718776968747,High,1,0,"New Joiners — Lower tenure, lower income"
507,2,39,3,4159.14,63.0,2021-05-17,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4551.521888093112,-0.4692475838384193,Fair,0.2194494549364701,Low,0,0,"New Joiners — Lower tenure, lower income"
437,1,32,4,3726.75,59.0,2020-07-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3959.8112163676246,-0.2787167705380917,Fair,0.3017128301935772,Medium,1,0,"New Joiners — Lower tenure, lower income"
267,4,32,3,5168.61,84.0,2021-01-13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6425.205393976024,-1.5027562952798998,Fair,0.1777344655312188,Low,0,0,"New Joiners — Lower tenure, lower income"
827,2,32,3,5050.46,68.0,2021-04-13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4733.055115363346,0.3795829515426535,Fair,0.2920094858005077,Low,0,0,"New Joiners — Lower tenure, lower income"
462,1,31,7,4695.57,70.0,2017-05-18,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4615.324980876143,0.0959646265069255,Fair,0.2092005059794154,Low,1,1,"Tenured Employees — Higher tenure, higher income"
577,3,36,3,6567.5,84.0,2021-06-14,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5431.5190608701,1.358514057730187,Fair,0.2467996267429476,Low,0,1,"Tenured Employees — Higher tenure, higher income"
339,2,34,4,4557.81,63.0,2020-07-10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4779.886501047203,-0.2655802031284414,Fair,0.183985590752705,Low,0,0,"New Joiners — Lower tenure, lower income"
256,1,32,7,4603.99,71.0,2017-09-13,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4621.434110988849,-0.0208613271461303,Fair,0.1405144839463171,Low,1,1,"Tenured Employees — Higher tenure, higher income"
853,3,30,0,6464.11,64.0,2024-07-16,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4721.655425665111,2.08379291645802,Underpaid,0.2904649083192852,Low,0,0,"New Joiners — Lower tenure, lower income"
901,3,37,4,6927.74,73.0,2020-06-08,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5644.786012196661,1.5342784089201469,Fair,0.2303627684447925,Low,0,1,"Tenured Employees — Higher tenure, higher income"
666,1,35,3,4301.66,79.0,2021-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3932.351086056788,0.4416547267256134,Fair,0.2387375066714238,Low,1,0,"New Joiners — Lower tenure, lower income"
561,2,29,0,3360.22,59.0,2024-05-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3905.919873077551,-0.6525998133782579,Fair,0.3841407686995053,Medium,0,0,"New Joiners — Lower tenure, lower income"
209,2,46,0,4960.34,58.0,2024-06-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4071.2534302100494,1.0632542871044088,Fair,0.3602253159290075,Medium,0,0,"New Joiners — Lower tenure, lower income"
288,2,46,5,4443.26,90.0,2019-12-06,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5092.631656800466,-0.7765803932684616,Fair,0.1643447147500175,Low,0,0,"New Joiners — Lower tenure, lower income"
2,2,30,1,2462.88,83.0,2023-11-10,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4149.216848764648,-2.01668200249021,Overpaid,0.2744325745208428,Low,0,0,"New Joiners — Lower tenure, lower income"
342,2,29,7,4974.43,84.0,2017-10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5535.024575588301,-0.670412315375044,Fair,0.0860434698832394,Low,1,1,"Tenured Employees — Higher tenure, higher income"
270,3,38,0,5058.61,78.0,2024-01-25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4753.677742727046,0.3646669973864192,Fair,0.3718025660807668,Medium,0,0,"New Joiners — Lower tenure, lower income"
266,3,33,3,4615.48,67.0,2021-04-01,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5399.424203871824,-0.9375150451482962,Fair,0.1271218196099601,Low,0,0,"New Joiners — Lower tenure, lower income"
864,3,27,2,3154.04,57.0,2022-02-19,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5165.931457234847,-2.40601116896757,Overpaid,0.1744536276716348,Low,0,0,"New Joiners — Lower tenure, lower income"
871,1,47,0,3935.0,81.0,2024-04-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3251.7096314720743,0.817143614986906,Fair,0.3866087634409667,Medium,0,0,"New Joiners — Lower tenure, lower income"
727,2,24,4,4566.08,85.0,2020-02-07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5013.788169585685,-0.5354120136986321,Fair,0.2171233522809127,Low,0,0,"New Joiners — Lower tenure, lower income"
43,4,51,1,5492.22,70.0,2023-02-05,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5771.073232345275,-0.3334792188280178,Fair,0.3299638143916534,Medium,0,0,"New Joiners — Lower tenure, lower income"
399,1,33,0,2941.44,58.0,2024-03-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3062.460311834452,-0.1447275999401197,Fair,0.4615109401047209,Medium,1,0,"New Joiners — Lower tenure, lower income"
884,3,22,5,7270.42,74.0,2012-11-13,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5863.240651604704,1.6828389110180415,Fair,0.129148800984419,Low,0,1,"Tenured Employees — Higher tenure, higher income"
629,2,30,0,3915.3,57.0,2024-01-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4084.677991236369,-0.2025583125901329,Fair,0.2836276000227,Low,0,0,"New Joiners — Lower tenure, lower income"
46,3,30,0,5046.57,94.0,2024-03-21,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4830.012414138921,0.2589801594080678,Fair,0.2896610482358803,Low,0,0,"New Joiners — Lower tenure, lower income"
162,3,50,1,4861.62,91.0,2023-08-14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5163.162455733856,-0.3606131502793486,Fair,0.3511715728337731,Medium,0,0,"New Joiners — Lower tenure, lower income"
728,2,35,0,3076.5,90.0,2024-08-23,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3901.188408949,-0.9862408410324962,Fair,0.2896974845239242,Low,0,0,"New Joiners — Lower tenure, lower income"
630,3,33,1,6176.35,58.0,2023-02-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4964.348375474265,1.4494268241606072,Fair,0.3567716623640253,Medium,0,0,"New Joiners — Lower tenure, lower income"
289,2,38,3,4831.35,63.6,2021-11-22,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4552.947036251609,0.3329407448118185,Fair,0.1800684662764591,Low,0,0,"New Joiners — Lower tenure, lower income"
590,1,48,0,2850.44,84.0,2024-10-14,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3045.2563938835606,-0.2329799740916723,Fair,0.4971057925469754,Medium,0,0,"New Joiners — Lower tenure, lower income"
970,3,35,0,4016.82,70.0,2024-01-02,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4722.491975965715,-0.8439096700248749,Fair,0.2489259329568871,Low,0,0,"New Joiners — Lower tenure, lower income"
576,3,29,3,5866.52,69.0,2018-04-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5606.865162914277,0.310519951689313,Fair,0.1625576690526227,Low,0,0,"New Joiners — Lower tenure, lower income"
851,3,33,0,4640.93,81.0,2024-10-25,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4740.131082438733,-0.1186340900563811,Fair,0.2471302026236592,Low,0,0,"New Joiners — Lower tenure, lower income"
316,3,41,7,5961.12,58.0,2017-04-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6481.973405543536,-0.6228860441879489,Fair,0.1039644763984864,Low,0,1,"Tenured Employees — Higher tenure, higher income"
944,1,27,4,4553.778,90.0,2020-04-25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4031.444972353454,0.6246555170354497,Fair,0.1678076116661941,Low,1,0,"New Joiners — Lower tenure, lower income"
231,2,26,0,2994.85,72.0,2024-05-10,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3975.128803696936,-1.1723106343115623,Fair,0.3111329074131178,Medium,0,0,"New Joiners — Lower tenure, lower income"
810,2,42,2,4597.52,60.0,2022-10-07,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4493.141266565048,0.1248260175985579,Fair,0.3627561475522158,Medium,0,0,"New Joiners — Lower tenure, lower income"
877,2,38,5,4989.17,87.0,2019-04-23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5021.43493147892,-0.0385854739951767,Fair,0.7352172509420314,High,1,1,"Tenured Employees — Higher tenure, higher income"
712,1,35,1,4006.230000000001,82.0,2023-11-07,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3285.1249986899497,0.8623659496695374,Fair,0.2593891933851943,Low,1,0,"New Joiners — Lower tenure, lower income"
77,2,41,3,4667.77,82.0,2021-08-14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4737.391942737535,-0.0832605413325608,Fair,0.3005318523878682,Medium,0,0,"New Joiners — Lower tenure, lower income"
634,2,23,2,5493.93,68.0,2022-05-14,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4346.3616739888585,1.3723713571163738,Fair,0.2314092489517003,Low,0,0,"New Joiners — Lower tenure, lower income"
248,2,27,1,4523.41,68.0,2023-08-05,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4118.891389787059,0.4837618305538467,Fair,0.25797309919722,Low,0,0,"New Joiners — Lower tenure, lower income"
820,1,30,0,3424.89,63.0,2024-12-05,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3254.389394850249,0.2039008410870472,Fair,0.455219723223792,Medium,0,0,"New Joiners — Lower tenure, lower income"
825,3,34,6,7141.22,71.0,2018-02-04,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6244.597009691286,1.0722670555999334,Fair,0.1820497588563615,Low,0,1,"Tenured Employees — Higher tenure, higher income"
477,1,33,1,2857.58,58.0,2023-02-23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3436.5303108987605,-0.6923638495956222,Fair,0.4026718206272521,Medium,0,0,"New Joiners — Lower tenure, lower income"
671,2,39,8,5905.44,72.0,2016-03-25,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5678.949025149376,0.2708594507925996,Fair,0.1136608469876473,Low,1,1,"Tenured Employees — Higher tenure, higher income"
86,1,34,2,3170.84,93.0,2022-03-18,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3595.3412440575025,-0.5076589647866657,Fair,0.2503445932445565,Low,1,0,"New Joiners — Lower tenure, lower income"
470,2,28,3,4289.13,63.0,2021-06-19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4732.208935320794,-0.5298759350473495,Fair,0.267175981020155,Low,0,0,"New Joiners — Lower tenure, lower income"
226,2,34,0,3905.39,59.0,2024-04-04,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4051.625259187768,-0.1748820323469195,Fair,0.4059787765014904,Medium,0,0,"New Joiners — Lower tenure, lower income"
775,2,42,0,2651.51,81.0,2024-01-25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4098.579579232528,-1.730543443278934,Fair,0.3896041111235703,Medium,0,0,"New Joiners — Lower tenure, lower income"
332,1,23,0,3826.5,54.0,2024-10-20,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3047.192402235189,0.9319701505470194,Fair,0.2781022094372237,Low,0,0,"New Joiners — Lower tenure, lower income"
234,2,34,1,4805.76,62.0,2023-09-12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4127.060854538264,0.8116529937425297,Fair,0.3597022169118948,Medium,0,0,"New Joiners — Lower tenure, lower income"
589,3,25,1,4998.59,70.0,2023-11-10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4981.1849526152255,0.0208146111727785,Fair,0.2645945182642946,Low,0,0,"New Joiners — Lower tenure, lower income"
476,2,21,1,4187.15,71.0,2021-01-20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4146.649419411146,0.0484344465483159,Fair,0.2939373987185913,Low,0,0,"New Joiners — Lower tenure, lower income"
346,2,36,0,3744.92,67.0,2024-11-22,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3905.802722892765,-0.1923988626632564,Fair,0.3792937148626801,Medium,0,0,"New Joiners — Lower tenure, lower income"
983,3,37,0,3987.38,74.0,2024-04-14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4790.76971834168,-0.9607698409438392,Fair,0.2152818979538353,Low,0,0,"New Joiners — Lower tenure, lower income"
600,3,52,5,3673.12,56.0,2019-12-20,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5814.36744699512,-2.560707365433274,Overpaid,0.2164065064106445,Low,0,0,"New Joiners — Lower tenure, lower income"
422,2,32,9,6043.61,69.0,2015-09-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5927.120599657823,0.1393091050124661,Fair,0.1341572205905868,Low,0,1,"Tenured Employees — Higher tenure, higher income"
688,2,28,8,5126.22,67.0,2016-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5744.771990357383,-0.7397233046719293,Fair,0.0770688832152171,Low,1,1,"Tenured Employees — Higher tenure, higher income"
183,2,41,3,4093.99,86.0,2021-08-18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4570.081307826434,-0.5693552701163768,Fair,0.7940516952400635,High,1,0,"New Joiners — Lower tenure, lower income"
618,2,38,1,5021.43,78.0,2023-12-23,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4117.900763615289,1.0805262015567063,Fair,0.2356748466173656,Low,0,0,"New Joiners — Lower tenure, lower income"
333,4,31,2,6666.2,75.0,2022-12-03,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6040.77604278302,0.7479414562812066,Fair,0.1800061337407513,Low,0,1,"Tenured Employees — Higher tenure, higher income"
439,1,43,1,3146.37,65.0,2023-02-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3465.024731508375,-0.3810776373131237,Fair,0.3246592235351229,Medium,0,0,"New Joiners — Lower tenure, lower income"
931,1,45,0,2767.45,87.0,2024-05-22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3074.0932483190286,-0.3667131632230781,Fair,0.3773127460668186,Medium,1,0,"New Joiners — Lower tenure, lower income"
6,2,35,1,4258.75,50.0,2023-01-25,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4089.693417727887,0.2021739411793277,Fair,0.29121730432076,Low,0,0,"New Joiners — Lower tenure, lower income"
530,2,27,2,3863.46,86.0,2024-02-27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4358.70894116588,-0.5922657902738825,Fair,0.7857155215308398,High,1,0,"New Joiners — Lower tenure, lower income"
235,4,39,2,7160.04,52.0,2022-09-02,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6166.741755186351,1.1878805203647496,Fair,0.2895087372760531,Low,0,1,"Tenured Employees — Higher tenure, higher income"
487,1,29,1,3734.05,53.0,2023-03-17,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3340.531958212577,0.4706063044932285,Fair,0.3811597930387118,Medium,1,0,"New Joiners — Lower tenure, lower income"
960,2,48,15,7246.07,72.0,2009-09-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7258.823251807997,-0.0152515515587848,Fair,0.0672935440816179,Low,0,1,"Tenured Employees — Higher tenure, higher income"
498,4,21,3,7825.61,71.0,2021-02-14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6246.573732309631,1.8883617615681432,Fair,0.1453413291315385,Low,0,1,"Tenured Employees — Higher tenure, higher income"
885,4,30,7,7596.83,82.0,2017-12-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7352.04134529058,0.2927415567820379,Fair,0.0733043082621159,Low,0,1,"Tenured Employees — Higher tenure, higher income"
954,2,38,0,3893.1,89.0,2024-01-16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3903.739483536436,-0.012723706405063,Fair,0.8621545873566617,High,1,0,"New Joiners — Lower tenure, lower income"
107,2,28,0,3418.6,56.0,2024-11-08,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3883.487703718008,-0.5559569346740604,Fair,0.2265757931087353,Low,0,0,"New Joiners — Lower tenure, lower income"
